r_title,r_media_title,r_post_date,r_upvote_ratio,r_score,r_media_data,r_post_artist,r_post_song,r_media_artist,r_media_song,r_genres,link_source,sp_link,yt_link,yt_video_id,sc_link,sc_embed_link,bc_embed_link,video_title,channel_title,publish_date,vid_duration,view_count,thumbnail_standard,like_count,comment_count,video_tags,view_count_readable,like_count_readable,comment_count_readable,vid_duration_readable,publish_date_readable,r_score_readable
King Crimson - Indiscipline [progressive Rock],Indiscipline,2022-09-18,0.87,26.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Indiscipline', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/dc6huqPzerY?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Indiscipline""></iframe>', 'author_name': 'King Crimson - Topic', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/dc6huqPzerY/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCXRfLRK3qq6aMo33p-UK7xw'}}",King Crimson,Indiscipline,,,progressive rock,youtube,,https://www.youtube.com/watch?v=dc6huqPzerY,dc6huqPzerY,,,,Indiscipline,King Crimson - Topic,2020-04-01T22:03:35Z,PT4M33S,256720,https://i.ytimg.com/vi/dc6huqPzerY/hqdefault.jpg,3706,227,"['King Crimson', 'Discipline', 'Indiscipline']",257K,3.71K,227,04:33,2020-04-01,26
Alanis Morissette - Hand In My Pocket [Rock],Alanis Morissette - Hand In My Pocket,2022-09-19,0.88,25.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Alanis Morissette - Hand In My Pocket', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/hGjaaQAvSTA?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Alanis Morissette - Hand In My Pocket""></iframe>', 'author_name': 'rrn3000', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/hGjaaQAvSTA/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/user/rrn3000'}}",Alanis Morissette,Hand In My Pocket,Alanis Morissette,Hand In My Pocket,rock,youtube,,https://www.youtube.com/watch?v=hGjaaQAvSTA,hGjaaQAvSTA,,,,Alanis Morissette - Hand In My Pocket,rrn3000,2007-05-18T16:31:57Z,PT4M3S,7699857,https://i.ytimg.com/vi/hGjaaQAvSTA/hqdefault.jpg,22736,2544,"['Alanis Morissette', 'Live', 'Acoustic', 'Taylor Hawkins', 'Nick Lashley']",7.7M,22.7K,2.54K,04:03,2007-05-18,25
"Crippled Black Phoenix - I'm OK, Just Not Alright [Post-rock / Ambient Rock / Prog] (2022)","Crippled Black Phoenix - I'm OK, Just Not Alright",2022-09-14,0.84,24.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': ""Crippled Black Phoenix - I'm OK, Just Not Alright"", 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/1CjrMLgO90g?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Crippled Black Phoenix - I\'m OK, Just Not Alright""></iframe>', 'author_name': 'postrock.instrumental', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/1CjrMLgO90g/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/c/postrockinstrumental'}}",Crippled Black Phoenix,"Im OK, Just Not Alright",Crippled Black Phoenix,"I'm OK, Just Not Alright","post-rock, ambient rock, prog",youtube,,https://www.youtube.com/watch?v=1CjrMLgO90g,1CjrMLgO90g,,,,"Crippled Black Phoenix - I'm OK, Just Not Alright",postrock.instrumental,2022-09-14T20:52:01Z,PT10M6S,962,https://i.ytimg.com/vi/1CjrMLgO90g/hqdefault.jpg,55,6,"['crippled black phoenix', 'Banefyre', ""crippled black phoenix I'm ok"", ""I'm ok just not alright"", 'ambient post rock', 'post rock', 'post-rock', 'postrock', 'new post rock', 'post rock 2022', 'sad post rock', 'atmospheric post rock', 'sad prog', 'progressive post rock']",962,55,6,10:06,2022-09-14,24
Witch Piss - Hand of Glory [Punk] (2022),Witch Piss - Hand of Glory,2022-09-18,0.75,23.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Witch Piss - Hand of Glory', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/Njjsi4SFXHQ?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Witch Piss - Hand of Glory""></iframe>', 'author_name': 'WITCH PISS', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/Njjsi4SFXHQ/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCSADNOmuSbwrDIUP0MhFtxA'}}",Witch Piss,Hand of Glory,Witch Piss,Hand of Glory,punk,youtube,,https://www.youtube.com/watch?v=Njjsi4SFXHQ,Njjsi4SFXHQ,,,,Witch Piss - Hand of Glory,WITCH PISS,2022-09-18T19:21:13Z,PT1M28S,177,https://i.ytimg.com/vi/Njjsi4SFXHQ/hqdefault.jpg,6,0,,177,6,0,01:28,2022-09-18,23
Ash - Goldfinger [Garage Rock / Indie] 1996,Ash - Goldfinger (Official HD Video),2022-09-17,0.78,22.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Ash - Goldfinger (Official HD Video)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/35hDrzcHnIA?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Ash - Goldfinger (Official HD Video)""></iframe>', 'author_name': 'Ash', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/35hDrzcHnIA/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/c/AshOfficial'}}",Ash,Goldfinger,Ash,Goldfinger,"garage rock, indie",youtube,,https://www.youtube.com/watch?v=35hDrzcHnIA,35hDrzcHnIA,,,,Ash - Goldfinger (Official HD Video),Ash,2008-08-24T20:00:03Z,PT4M36S,459233,https://i.ytimg.com/vi/35hDrzcHnIA/hqdefault.jpg,2845,355,"['Ash', 'Band', 'Indie', 'Britpop', 'Alternative', 'Rock', 'Pop', 'Punk', '1977', 'Music', 'Irish', 'Northern Ireland', 'Downpatrick', 'Belfast', 'Tim Wheeler', 'Trailer', 'Nu-clear Sounds', 'Free All Angels', 'Meltdown', 'Teenage Wildlife', 'Jack Names the Planets', 'Uncle Pat', 'Kung Fu', 'Jackie Chan', 'Girl From Mars', 'Angel Interceptor', 'Goldfinger', 'Oh Yeah', 'A Life Less Ordinary', 'Shining Light', 'Burn Baby Burn', 'Orpheus']",459K,2.84K,355,04:36,2008-08-24,22
Prisoner - Trees [downtempo/ chill guitar jams] (2018),Prisoner - Trees (Full album)  - Sleep or study  [ Chill instrumental] Frusciante inspired,2022-09-19,0.87,18.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Prisoner - Trees (Full album)  - Sleep or study  [ Chill instrumental] Frusciante inspired', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/Xf1gMqImSqk?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Prisoner - Trees (Full album)  - Sleep or study  [ Chill instrumental] Frusciante inspired""></iframe>', 'author_name': 'Prisoner42', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/Xf1gMqImSqk/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/c/Prisoner'}}",Prisoner,Trees,Prisoner,Trees,"downtempo, chill guitar jams",youtube,,https://www.youtube.com/watch?v=Xf1gMqImSqk,Xf1gMqImSqk,,,,Prisoner - Trees (Full album)  - Sleep or study  [ Chill instrumental] Frusciante inspired,Prisoner42,2018-08-07T20:12:33Z,PT22M56S,6727,https://i.ytimg.com/vi/Xf1gMqImSqk/hqdefault.jpg,295,41,"['chill study', 'chill study playlist', 'chill study vibes', 'chill study music playlist', 'chill relax', 'chill relaxing songs', 'chill relaxing music live', 'chill relax music', 'meditation music', 'meditation music fo']",6.73K,295,41,22:56,2018-08-07,18
Jonathan Scales Fourchestra - The Trap [Jazz Fusion] (2017),Jonathan Scales Fourchestra - The Trap [Official Video],2022-09-18,0.85,18.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Jonathan Scales Fourchestra - The Trap [Official Video]', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/FsMFAU6u0LU?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Jonathan Scales Fourchestra - The Trap [Official Video]""></iframe>', 'author_name': 'Jonathan Scales', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/FsMFAU6u0LU/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/user/jonathanscalesvideos'}}",Jonathan Scales Fourchestra,The Trap,Jonathan Scales Fourchestra,The Trap,jazz fusion,youtube,,https://www.youtube.com/watch?v=FsMFAU6u0LU,FsMFAU6u0LU,,,,Jonathan Scales Fourchestra - The Trap [Official Video],Jonathan Scales,2017-11-06T02:36:23Z,PT4M41S,23438,https://i.ytimg.com/vi/FsMFAU6u0LU/hqdefault.jpg,655,46,"['jonathan scales', 'steel pan', 'steel pans', 'drums', 'bass guitar', 'bass', 'maison guidry', ""e'lon"", 'asheville', 'north carolina', 'glassworks', 'lexington', 'glassblowing', 'music video', 'lakland', 'zildjian']",23.4K,655,46,04:41,2017-11-06,18
Thundercat - Rumbles NPR's little tiny [desk],Thundercat: NPR Music Tiny Desk Concert,2022-09-18,0.81,18.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Thundercat: NPR Music Tiny Desk Concert', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/zhVgbZdMdb0?start=393&feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Thundercat: NPR Music Tiny Desk Concert""></iframe>', 'author_name': 'NPR Music', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/zhVgbZdMdb0/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/c/nprmusic'}}",Thundercat,Rumbles NPRs little tiny,Thundercat,NPR Music Tiny Desk Concert,desk,youtube,,https://www.youtube.com/watch?v=zhVgbZdMdb0,zhVgbZdMdb0,,,,Thundercat: NPR Music Tiny Desk Concert,NPR Music,2017-10-25T13:00:06Z,PT10M37S,8475915,https://i.ytimg.com/vi/zhVgbZdMdb0/hqdefault.jpg,146442,5196,"['thundercat', 'tiny desk concert', 'tiny desk', 'npr', 'npr music']",8.48M,146K,5.2K,10:37,2017-10-25,18
A People Person - Shadows on the Wall [Alternative/Indie rock] (2020),A People Person - Shadows on the Wall (Official Music Video),2022-09-17,0.82,18.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'A People Person - Shadows on the Wall (Official Music Video)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/Cf2h5F_Xy2Q?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""A People Person - Shadows on the Wall (Official Music Video)""></iframe>', 'author_name': 'Sydney Amanuel', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/Cf2h5F_Xy2Q/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/c/SydneyAmanuel'}}",A People Person,Shadows on the Wall,A People Person,Shadows on the Wall,"alternative, indie rock",youtube,,https://www.youtube.com/watch?v=Cf2h5F_Xy2Q,Cf2h5F_Xy2Q,,,,A People Person - Shadows on the Wall (Official Music Video),Sydney Amanuel,2020-12-04T17:18:56Z,PT3M10S,9624,https://i.ytimg.com/vi/Cf2h5F_Xy2Q/hqdefault.jpg,848,109,,9.62K,848,109,03:10,2020-12-04,18
"鳴瀬喜博 Yoshihiro Naruse - So Long [Fusion, Funk] (1983)","鳴瀬喜博 Yoshihiro Naruse - So Long [Japan] Fusion, Funk (1983)",2022-09-17,0.76,17.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': '鳴瀬喜博 Yoshihiro Naruse - So Long [Japan] Fusion, Funk (1983)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/b_v3YOdArAQ?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""鳴瀬喜博 Yoshihiro Naruse - So Long [Japan] Fusion, Funk (1983)""></iframe>', 'author_name': 'Music for empty rooms', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/b_v3YOdArAQ/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/c/Musicforemptyrooms'}}",鳴瀬喜博 Yoshihiro Naruse,So Long,鳴瀬喜博 Yoshihiro Naruse,So Long,"fusion, funk",youtube,,https://www.youtube.com/watch?v=b_v3YOdArAQ,b_v3YOdArAQ,,,,"鳴瀬喜博 Yoshihiro Naruse - So Long [Japan] Fusion, Funk (1983)",Music for empty rooms,2022-09-12T16:00:19Z,PT4M20S,2602,https://i.ytimg.com/vi/b_v3YOdArAQ/hqdefault.jpg,195,6,"['obscure music', 'vintage', 'obscure records', 'the homecoming', 'vintage obscure music', 'rare records', 'obscure jazz', 'jazz', 'library music', 'rare library', 'lp', 'obscure funk', 'funk', 'loner folk', 'obscure experimental', 'obscure psych', 'ambient', 'samples', 'sample', 'jazz sample', 'andre navarro II', 'andre navarro', 'soul sample', '70s', 'soul', 'free sample', 'beat sample', 'beat samples', 'psych', 'prog', 'trap sample', 'free beat', 'Xerf Xpec', 'XerfXpec', 'digging', 'crate', 'xerf xpec', 'xerfxpec', 'musicforemptyrooms', 'music for empty rooms']",2.6K,195,6,04:20,2022-09-12,17
VIOLENT REACTION - Leave Me Out [British Punk] (2015),VIOLENT REACTION - Leave Me Out,2022-09-15,0.86,15.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'VIOLENT REACTION - Leave Me Out', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/SYvMo1g2gY0?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""VIOLENT REACTION - Leave Me Out""></iframe>', 'author_name': 'No Punks In K-Town', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/SYvMo1g2gY0/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/c/NoPunksInKTown'}}",VIOLENT REACTION,Leave Me Out,VIOLENT REACTION,Leave Me Out,british punk,youtube,,https://www.youtube.com/watch?v=SYvMo1g2gY0,SYvMo1g2gY0,,,,VIOLENT REACTION - Leave Me Out,No Punks In K-Town,2015-02-10T18:20:15Z,PT1M5S,4791,https://i.ytimg.com/vi/SYvMo1g2gY0/hqdefault.jpg,50,4,"['hardcore', 'punk']",4.79K,50,4,01:05,2015-02-10,15
Chris Cornell - Nothing Compares to You ft. Toni Cornell [Minimal/Tribute] (2022),Chris Cornell - Nothing Compares to You ft. Toni Cornell (Conscious Entity Remix),2022-09-17,0.77,15.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Chris Cornell - Nothing Compares to You ft. Toni Cornell (Conscious Entity Remix)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/wYVH7K39HdU?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Chris Cornell - Nothing Compares to You ft. Toni Cornell (Conscious Entity Remix)""></iframe>', 'author_name': 'Conscious Entity Sound', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/wYVH7K39HdU/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/c/ConsciousEntitySound'}}",Chris Cornell,Nothing Compares to You ft. Toni Cornell,Chris Cornell,Nothing Compares to You ft. Toni Cornell,"minimal, tribute",youtube,,https://www.youtube.com/watch?v=wYVH7K39HdU,wYVH7K39HdU,,,,Chris Cornell - Nothing Compares to You ft. Toni Cornell (Conscious Entity Remix),Conscious Entity Sound,2022-09-13T07:20:42Z,PT4M42S,214,https://i.ytimg.com/vi/wYVH7K39HdU/hqdefault.jpg,7,1,"['Chris Cornell', 'Toni Cornell', 'Sinéad O’Connor', 'Nothing Compares to You', 'Remix', 'New', '2022']",214,7,1,04:42,2022-09-13,15
Orville Peck - Drive Me Crazy [Alt Country],Orville Peck Performs “Drive Me Crazy” Live on the Honda Stage,2022-09-18,0.89,15.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Orville Peck Performs “Drive Me Crazy” Live on the Honda Stage', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/SReI7nRpvYM?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Orville Peck Performs “Drive Me Crazy” Live on the Honda Stage""></iframe>', 'author_name': 'Billboard', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/SReI7nRpvYM/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/c/Billboard'}}",Orville Peck,Drive Me Crazy,Orville Peck Performs,Drive Me Crazy Live on the Honda Stage,alt country,youtube,,https://www.youtube.com/watch?v=SReI7nRpvYM,SReI7nRpvYM,,,,Orville Peck Performs “Drive Me Crazy” Live on the Honda Stage,Billboard,2020-12-09T22:36:15Z,PT5M2S,340009,https://i.ytimg.com/vi/SReI7nRpvYM/hqdefault.jpg,627,34,"['Honda Stage', 'Honda', 'American Honda', 'Billboard', 'Billboard video', 'Orville', 'Orville Peck', 'Orville Peck songs', 'Orville Peck Honda Backstage', 'Orville Peck Interview', 'Orville Peck Documentary', 'Orville Peck Tour', 'Orville Peck New Album', 'Orville Peck Performance', 'Orville Peck Music', 'Orville Peck New Music', 'Orville Peck Video', 'Orville Peck Pony', 'Orville Peck Show Pony', 'Orville Peck Drive Me Crazy', 'Country Music', 'Gay Music', 'LGBTQ Music']",340K,627,34,05:02,2020-12-09,15
Tequila Maison - Un Día [Folk/Bluegrass] (2022),Tequila Maison - Un Día,2022-09-15,0.75,14.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Tequila Maison - Un Día', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/0l2VjugIrC8?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Tequila Maison - Un Día""></iframe>', 'author_name': 'Tequila Maison', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/0l2VjugIrC8/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCSoaxnEC5dkiq3P6F-TFHDQ'}}",Tequila Maison,Un Día,Tequila Maison,Un Día,"folk, bluegrass",youtube,,https://www.youtube.com/watch?v=0l2VjugIrC8,0l2VjugIrC8,,,,Tequila Maison - Un Día,Tequila Maison,2022-07-24T02:33:06Z,PT2M34S,532,https://i.ytimg.com/vi/0l2VjugIrC8/hqdefault.jpg,4,1,,532,4,1,02:34,2022-07-24,14
Galileo's Ghost - What it is to burn by Finch [An Epic Metal Space Opera],Galileo's Ghost - What It Is To Burn [FINCH Cover] (An Epic Metal Space Opera),2022-09-18,0.76,13.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': ""Galileo's Ghost - What It Is To Burn [FINCH Cover] (An Epic Metal Space Opera)"", 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/az-W1eLt0bA?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Galileo\'s Ghost - What It Is To Burn [FINCH Cover] (An Epic Metal Space Opera)""></iframe>', 'author_name': 'Enter Starplanet', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/az-W1eLt0bA/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/c/EnterStarplanet'}}",Galileos Ghost,What it is to burn by Finch,Galileos Ghost,What It Is To Burn,an epic metal space opera,youtube,,https://www.youtube.com/watch?v=az-W1eLt0bA,az-W1eLt0bA,,,,Galileo's Ghost - What It Is To Burn [FINCH Cover] (An Epic Metal Space Opera),Enter Starplanet,2022-09-16T04:38:40Z,PT11M17S,90,https://i.ytimg.com/vi/az-W1eLt0bA/hqdefault.jpg,6,1,"['finch', 'Finch band', 'what it is to burn', 'Metal cover', 'finch what it is to burn', 'what it is to burn (musical album)', 'Rookie Allen', 'Rock cover', '2000s emo', 'Cover songs', 'Funeral for a Friend', 'Senses Fail', 'Story of the Year', 'Thrice', 'my chemical romance', 'Tiktok', 'From First to Last', 'Underoath', 'music', 'Metal', 'metal music', 'killswitch engage', 'metal cover songs', 'alex Melton', 'covers of popular songs', 'coheed and cambria', 'singing', 'Vocal cover', 'Metalcore', 'Best cover songs', 'Cover', 'Song', 'epic metal']",90,6,1,11:17,2022-09-16,13
Colored Sky - Discovery [Nuevo Flamenco] (2021),Discovery - Colored Sky,2022-09-16,0.81,12.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Discovery - Colored Sky', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/5yg2bM5z940?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Discovery - Colored Sky""></iframe>', 'author_name': 'Red Crows Music', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/5yg2bM5z940/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UC-x7497dOf39MkAQM1IVR1g'}}",Colored Sky,Discovery,Discovery,Colored Sky,nuevo flamenco,youtube,,https://www.youtube.com/watch?v=5yg2bM5z940,5yg2bM5z940,,,,Discovery - Colored Sky,Red Crows Music,2021-12-08T07:00:02Z,PT3M40S,95,https://i.ytimg.com/vi/5yg2bM5z940/hqdefault.jpg,5,0,,95,5,0,03:40,2021-12-08,12
Paul Weller - Wild Wood [Indie] (1993),Wild Wood,2022-09-18,0.83,11.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Wild Wood', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/pPCKVv5dD5s?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Wild Wood""></iframe>', 'author_name': 'Paul Weller - Topic', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/pPCKVv5dD5s/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCoTaSwsGGpqA0Dt9tEodXcA'}}",Paul Weller,Wild Wood,,,indie,youtube,,https://www.youtube.com/watch?v=pPCKVv5dD5s,pPCKVv5dD5s,,,,Wild Wood,Paul Weller - Topic,2018-11-05T08:33:40Z,PT3M23S,328787,https://i.ytimg.com/vi/pPCKVv5dD5s/hqdefault.jpg,3455,4,"['Paul Weller', 'ポールウェラー', 'ポール・ウェラー', 'Wild Wood', 'ワイルド・ウッド']",329K,3.46K,4,03:23,2018-11-05,11
UNI and The Urchins - Doll Parts [Electronic Pop] (2022),"UNI and The Urchins - ""DOLL PARTS"" (Official Video)",2022-09-19,0.78,11.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'UNI and The Urchins - ""DOLL PARTS"" (Official Video)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/acHiln-9C-M?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""UNI and The Urchins - ""DOLL PARTS"" (Official Video)""></iframe>', 'author_name': 'UNI and The Urchins', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/acHiln-9C-M/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/c/UNIandTheUrchins'}}",UNI and The Urchins,Doll Parts,UNI and The Urchins,DOLL PARTS,electronic pop,youtube,,https://www.youtube.com/watch?v=acHiln-9C-M,acHiln-9C-M,,,,"UNI and The Urchins - ""DOLL PARTS"" (Official Video)",UNI and The Urchins,2022-09-14T15:37:12Z,PT3M34S,18514,https://i.ytimg.com/vi/acHiln-9C-M/hqdefault.jpg,136,32,,18.5K,136,32,03:34,2022-09-14,11
