r_title,r_media_title,r_post_date,r_upvote_ratio,r_score,r_media_data,r_post_artist,r_post_song,r_media_artist,r_media_song,r_genres,link_source,sp_link,yt_link,yt_video_id,sc_link,sc_embed_link,bc_embed_link,video_title,channel_title,publish_date,vid_duration,view_count,thumbnail_standard,like_count,comment_count,video_tags,view_count_readable,like_count_readable,comment_count_readable,vid_duration_readable,publish_date_readable,r_score_readable
Silver Bullet - 20 Seconds To Comply [UK Hip Hop] (1990),SILVER BULLET - 20 Seconds to Comply (1990),2022-09-29,0.75,27.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'SILVER BULLET - 20 Seconds to Comply (1990)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/0InSlbNakOs?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""SILVER BULLET - 20 Seconds to Comply (1990)""></iframe>', 'author_name': 'Glam King', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/0InSlbNakOs/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/user/Glamking1'}}",Silver Bullet,20 Seconds To Comply,SILVER BULLET,20 Seconds to Comply,uk hip hop,youtube,,https://www.youtube.com/watch?v=0InSlbNakOs,0InSlbNakOs,,,,SILVER BULLET - 20 Seconds to Comply (1990),Glam King,2011-09-08T18:41:48Z,PT3M36S,592595,https://i.ytimg.com/vi/0InSlbNakOs/hqdefault.jpg,6049,708,"['silver', 'bullet', '20', 'seconds', 'to', 'comply', 'rave', 'trance', 'techno', 'dance', 'official', 'video', '1990', 'cube', 'effect', 'remix', 'effects']",593K,6.05K,708,03:36,2011-09-08,27
King Whisker -- Food Dimension [Indie Punk] (2022),King Whisker - Food Dimension (Official Music Video),2022-09-28,0.77,27.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'King Whisker - Food Dimension (Official Music Video)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/puK9i1gs9Z4?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""King Whisker - Food Dimension (Official Music Video)""></iframe>', 'author_name': 'King Whisker', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/puK9i1gs9Z4/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCTVH1rcDpyCn7_RPWpzgIQA'}}",King Whisker,Food Dimension,King Whisker,Food Dimension,indie punk,youtube,,https://www.youtube.com/watch?v=puK9i1gs9Z4,puK9i1gs9Z4,,,,King Whisker - Food Dimension (Official Music Video),King Whisker,2022-09-10T02:00:07Z,PT2M46S,4059,https://i.ytimg.com/vi/puK9i1gs9Z4/hqdefault.jpg,68,8,"['kingwhisker', 'fooddimension', 'king whisper']",4.06K,68,8,02:46,2022-09-10,27
Ronald Jenkees - Throwing Fire [electronic rock] who remembers this legend?,Ronald Jenkees - Throwing Fire,2022-09-28,0.86,27.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Ronald Jenkees - Throwing Fire', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/0O2aH4XLbto?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Ronald Jenkees - Throwing Fire""></iframe>', 'author_name': 'ronaldjenkees', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/0O2aH4XLbto/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/c/ronaldjenkees'}}",Ronald Jenkees,Throwing Fire,Ronald Jenkees,Throwing Fire,electronic rock,youtube,,https://www.youtube.com/watch?v=0O2aH4XLbto,0O2aH4XLbto,,,,Ronald Jenkees - Throwing Fire,ronaldjenkees,2008-08-05T22:57:06Z,PT3M10S,12982086,https://i.ytimg.com/vi/0O2aH4XLbto/hqdefault.jpg,121229,21059,"['Ronald', 'Jenkees', 'music', 'unsigned', 'hip', 'hop', 'beat', 'fl', 'studio', 'korg', 'triton', 'motif', 'xs', 'xs8', 'space', 'lead', 'distorted', 'bass', 'papa', 'roach', 'fun']",13M,121K,21.1K,03:10,2008-08-05,27
The Claypool Lennon Delirium - Breath of a Salesman [Experimental Rock],The Claypool Lennon Delirium - Breath of a Salesman - The Late Late Show 2016,2022-09-30,0.84,27.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'The Claypool Lennon Delirium - Breath of a Salesman - The Late Late Show 2016', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/wsGbvBITIw4?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""The Claypool Lennon Delirium - Breath of a Salesman - The Late Late Show 2016""></iframe>', 'author_name': 'DavDave Corporation', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/wsGbvBITIw4/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCg8nlaDum8M47_vOdevfu4g'}}",The Claypool Lennon Delirium,Breath of a Salesman,The Claypool Lennon Delirium,Breath of a Salesman - The Late Late Show 2016,experimental rock,youtube,,https://www.youtube.com/watch?v=wsGbvBITIw4,wsGbvBITIw4,,,,The Claypool Lennon Delirium - Breath of a Salesman - The Late Late Show 2016,DavDave Corporation,2016-07-13T18:25:15Z,PT4M25S,44253,https://i.ytimg.com/vi/wsGbvBITIw4/hqdefault.jpg,453,30,"['Les Claypool', 'The Claypool Lennon Delirium', 'Sean Lennon']",44.3K,453,30,04:25,2016-07-13,27
Whitey — Count Those Freaks [Electroswing/Swing] (2010),WHITEY - COUNT THOSE FREAKS (OFFICIAL AUDIO),2022-09-25,0.77,26.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'WHITEY - COUNT THOSE FREAKS (OFFICIAL AUDIO)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/y-pMzVgGeS8?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""WHITEY - COUNT THOSE FREAKS (OFFICIAL AUDIO)""></iframe>', 'author_name': 'Whitey', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/y-pMzVgGeS8/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCgIDyjIwYLDR1176Kirg5fw'}}",Whitey,Count Those Freaks,WHITEY,COUNT THOSE FREAKS,"electroswing, swing",youtube,,https://www.youtube.com/watch?v=y-pMzVgGeS8,y-pMzVgGeS8,,,,WHITEY - COUNT THOSE FREAKS (OFFICIAL AUDIO),Whitey,2020-07-06T20:06:43Z,PT4M17S,153332,https://i.ytimg.com/vi/y-pMzVgGeS8/hqdefault.jpg,2293,115,"['whitey', 'whitey full album']",153K,2.29K,115,04:17,2020-07-06,26
Toasters & Moose - Taste The Biscuit [synthpop],Taste the honey sauce,2022-09-30,0.79,26.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Taste the honey sauce', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/yQxgayMl1Nw?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Taste the honey sauce""></iframe>', 'author_name': 'Kyle Westgate', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/yQxgayMl1Nw/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/user/spootertube'}}",Toasters & Moose,Taste The Biscuit,,,synthpop,youtube,,https://www.youtube.com/watch?v=yQxgayMl1Nw,yQxgayMl1Nw,,,,Taste the honey sauce,Kyle Westgate,2022-09-29T00:14:13Z,PT2M21S,4930,https://i.ytimg.com/vi/yQxgayMl1Nw/hqdefault.jpg,103,16,,4.93K,103,16,02:21,2022-09-29,26
Free Cake for Every Creature - I Wanna Make You Bread [Indie Pop](2016),I Wanna Make You Bread,2022-09-25,0.8,26.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'I Wanna Make You Bread', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/BVtfFSczE1M?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""I Wanna Make You Bread""></iframe>', 'author_name': 'Free Cake for Every Creature - Topic', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/BVtfFSczE1M/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCjvGY3gpZFPU1Cgpbqw4YvA'}}",Free Cake for Every Creature,I Wanna Make You Bread,,,indie pop,youtube,,https://www.youtube.com/watch?v=BVtfFSczE1M,BVtfFSczE1M,,,,I Wanna Make You Bread,Free Cake for Every Creature - Topic,2020-04-02T10:03:06Z,PT1M5S,1367,https://i.ytimg.com/vi/BVtfFSczE1M/hqdefault.jpg,56,0,"['Free Cake For Every Creature', 'Talking Quietly of Anything With You', 'I Wanna Make You Bread']",1.37K,56,0,01:05,2020-04-02,26
"Groove Armada - At the River [downtempo] I just realized it's the 25th anniversary of this song. It was released in a time that I had zero way to figure out the sample, and weekly for 10 years I wondered about it. Things have changed, but this song is still revolutionary for electronic and me.",Groove Armada - At the River,2022-09-29,0.89,25.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Groove Armada - At the River', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/m-uztVX6QFQ?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Groove Armada - At the River""></iframe>', 'author_name': 'GrooveArmadaVEVO', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/m-uztVX6QFQ/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/user/GrooveArmadaVEVO'}}",Groove Armada,At the River,Groove Armada,At the River,downtempo,youtube,,https://www.youtube.com/watch?v=m-uztVX6QFQ,m-uztVX6QFQ,,,,Groove Armada - At the River,GrooveArmadaVEVO,2009-10-25T18:56:57Z,PT3M35S,4827726,https://i.ytimg.com/vi/m-uztVX6QFQ/hqdefault.jpg,30360,1579,"['at the river', 'acoustic', 'hands of time', 'music', 'george michael official', 'history', 'groove armada', 'instrumental', 'Groove Armada at the river Official', 'vevo', 'paper romance', 'dance', 'my friend', 'groovearmadaveo', 'official', 'download', ""superstylin'"", 'remix', 'Groove Armada at the river', 'lyrics', 'audio', 'official video', 'cover', 'groove armada lyrics', 'think twice', 'Sony', 'get down', 'I see you baby', 'music video', 'easy', 'single', 'album', 'live', 'Groove', 'Armada', 'the', 'river']",4.83M,30.4K,1.58K,03:35,2009-10-25,25
Phil Fearon & Galaxy - What Do I Do (Carnival Mix) [Synthpop] [Disco] (1984),What Do I Do (Carnival Mix),2022-09-26,0.84,23.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'What Do I Do (Carnival Mix)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/d0p6Pw6oZOQ?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""What Do I Do (Carnival Mix)""></iframe>', 'author_name': 'Phil Fearon & Galaxy - Topic', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/d0p6Pw6oZOQ/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCGoVOu7BkuGl8KsQYGRJdGg'}}",Phil Fearon & Galaxy,What Do I Do,,,"synthpop, disco",youtube,,https://www.youtube.com/watch?v=d0p6Pw6oZOQ,d0p6Pw6oZOQ,,,,What Do I Do (Carnival Mix),Phil Fearon & Galaxy - Topic,2020-02-08T20:10:37Z,PT3M47S,22348,https://i.ytimg.com/vi/d0p6Pw6oZOQ/hqdefault.jpg,319,1,"['Phil', 'Fearon', 'Galaxy', 'All', 'the', 'Hits', 'What', 'Do', '(Carnival', 'Mix)']",22.3K,319,1,03:47,2020-02-08,23
The KLF - Justified & Ancient [Electronic/Dance] (1991),The KLF - Justified & Ancient (Official Video),2022-09-28,0.85,21.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'The KLF - Justified & Ancient (Official Video)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/XP5oHL3zBDg?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""The KLF - Justified & Ancient (Official Video)""></iframe>', 'author_name': 'KLF', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/XP5oHL3zBDg/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCbsEHtpoQxyWVibIPerXhug'}}",The KLF,Justified & Ancient,The KLF,Justified & Ancient,"electronic, dance",youtube,,https://www.youtube.com/watch?v=XP5oHL3zBDg,XP5oHL3zBDg,,,,The KLF - Justified & Ancient (Official Video),KLF,2020-12-31T23:50:26Z,PT3M49S,4074078,https://i.ytimg.com/vi/XP5oHL3zBDg/hqdefault.jpg,42942,3169,"['klf', 'the klf', 'the timelords', 'the justified ancients of mu mu', 'extreme noise terror', 'klf 3am eternal', 'klf 3am eternal live', 'klf 3am eternal live at ssl', 'klf doctorin the tardis', 'klf what time is love', 'klf last train to trancentral', 'klf its grim up north', 'klf justified ancient', 'klf live from ssl', 'klf live from trancentral', 'klf live from the lost continent', 'klf live from black room', 'klf brit awards', 'klf burn a million quid', 'klf america what time is love']",4.07M,42.9K,3.17K,03:49,2020-12-31,21
Counting Crows - Mr. Jones [Alternative Rock],Counting Crows - Mr. Jones (Official Music Video),2022-09-29,0.67,21.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Counting Crows - Mr. Jones (Official Music Video)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/-oqAU5VxFWs?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Counting Crows - Mr. Jones (Official Music Video)""></iframe>', 'author_name': 'CountingCrowsVEVO', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/-oqAU5VxFWs/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/user/CountingCrowsVEVO'}}",Counting Crows,Mr. Jones,Counting Crows,Mr. Jones,alternative rock,youtube,,https://www.youtube.com/watch?v=-oqAU5VxFWs,-oqAU5VxFWs,,,,Counting Crows - Mr. Jones (Official Music Video),CountingCrowsVEVO,2009-06-17T04:28:57Z,PT4M30S,260515788,https://i.ytimg.com/vi/-oqAU5VxFWs/hqdefault.jpg,1042159,27258,"['mr jones cover', 'mr jones karaoke', 'mr jones guitar', 'mr jones', 'mr jones live', 'mr jones acoustic', 'mr jones audio', 'mr jones by counting crows', 'mr jones backing track', 'mr jones counting', 'mr jones counting crows remix', 'mr jones counting crows acoustic', 'mr jones counting crows hq', 'mr jones counting crows acoustic live', 'mr jones counting crows bass', 'counting crows mr jones exclusive', 'mr jones hq', 'mr jones lyrics', 'mr jones live acoustic', 'jones']",261M,1.04M,27.3K,04:30,2009-06-17,21
Ouai Stéphane - Ouai [Progressive Electronica] (2018),Ouai Stéphane - Ouai (Le Clip),2022-09-29,0.91,21.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Ouai Stéphane - Ouai (Le Clip)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/FaUNWWqc-xg?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Ouai Stéphane - Ouai (Le Clip)""></iframe>', 'author_name': 'Ouai Stéphane', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/FaUNWWqc-xg/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCXGreO1d9ryrVFK1qo12Ubg'}}",Ouai Stéphane,Ouai,Ouai Stéphane,Ouai,progressive electronica,youtube,,https://www.youtube.com/watch?v=FaUNWWqc-xg,FaUNWWqc-xg,,,,Ouai Stéphane - Ouai (Le Clip),Ouai Stéphane,2018-05-17T08:30:41Z,PT6M4S,72046,https://i.ytimg.com/vi/FaUNWWqc-xg/hqdefault.jpg,1055,49,"['Ouai Stéphane', 'Ouai']",72K,1.06K,49,06:04,2018-05-17,21
Electric Citizen - Evil [Rock] (2016),Evil,2022-09-26,0.81,20.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Evil', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/3CqTH6oAK80?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Evil""></iframe>', 'author_name': 'Electric Citizen - Topic', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/3CqTH6oAK80/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCWzcYpriKh9TZ99UD7m9NJA'}}",Electric Citizen,Evil,,,rock,youtube,,https://www.youtube.com/watch?v=3CqTH6oAK80,3CqTH6oAK80,,,,Evil,Electric Citizen - Topic,2017-02-20T18:00:20Z,PT3M34S,3036,https://i.ytimg.com/vi/3CqTH6oAK80/hqdefault.jpg,103,0,"['Electric Citizen', 'Higher Time', 'Evil']",3.04K,103,0,03:34,2017-02-20,20
In Tall Buildings -- Overconscious [Indie folk] (2018),In Tall Buildings - Overconscious (Official Video),2022-09-30,0.95,20.0,"{'oembed': {'provider_url': 'https://www.youtube.com/', 'title': 'In Tall Buildings - Overconscious (Official Video)', 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/bFfZR_6Y22k?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""In Tall Buildings - Overconscious (Official Video)""></iframe>', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'version': '1.0', 'author_name': 'InTallBuildingsVEVO', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/bFfZR_6Y22k/hqdefault.jpg', 'type': 'video', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCAokc46xSqYsa9w835cNmzw'}, 'type': 'youtube.com'}",In Tall Buildings,Overconscious,In Tall Buildings,Overconscious,indie folk,youtube,,https://www.youtube.com/watch?v=bFfZR_6Y22k,bFfZR_6Y22k,,,,In Tall Buildings - Overconscious (Official Video),InTallBuildingsVEVO,2018-06-01T13:00:38Z,PT3M55S,6071,https://i.ytimg.com/vi/bFfZR_6Y22k/hqdefault.jpg,30,3,"['In', 'Tall', 'Buildings', 'Overconscious', '(Official', 'Video)', 'Western', 'Vinyl', 'Alternative/Indie']",6.07K,30,3,03:55,2018-06-01,20
"Crosby, Stills, and Nash - Long Time Gone [Folk Rock]",Long Time Gone (2005 Remaster),2022-09-30,0.94,19.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Long Time Gone (2005 Remaster)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/OLZGVUQMHNI?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Long Time Gone (2005 Remaster)""></iframe>', 'author_name': 'Crosby, Stills & Nash - Topic', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/OLZGVUQMHNI/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UC25j4DwEaTkGHCUpQo2mZPQ'}}","Crosby, Stills, and Nash",Long Time Gone,,,folk rock,youtube,,https://www.youtube.com/watch?v=OLZGVUQMHNI,OLZGVUQMHNI,,,,Long Time Gone (2005 Remaster),"Crosby, Stills & Nash - Topic",2016-04-08T20:27:36Z,PT4M17S,120461,https://i.ytimg.com/vi/OLZGVUQMHNI/hqdefault.jpg,2772,6,"['Crosby', 'Stills & Nash Long Time Gone']",120K,2.77K,6,04:17,2016-04-08,19
Jazz Celula - Desatero Řemesel [Psych Jazz] (1976),Jazz Celula - Desatero Řemesel [Czech Rep./Czechoslovakia] Psych Jazz (1976),2022-09-25,0.88,18.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Jazz Celula - Desatero Řemesel [Czech Rep./Czechoslovakia] Psych Jazz (1976)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/DRSJZlxPvpM?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Jazz Celula - Desatero Řemesel [Czech Rep./Czechoslovakia] Psych Jazz (1976)""></iframe>', 'author_name': 'Music for empty rooms', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/DRSJZlxPvpM/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/c/Musicforemptyrooms'}}",Jazz Celula,Desatero Řemesel,Jazz Celula,Desatero Řemesel,psych jazz,youtube,,https://www.youtube.com/watch?v=DRSJZlxPvpM,DRSJZlxPvpM,,,,Jazz Celula - Desatero Řemesel [Czech Rep./Czechoslovakia] Psych Jazz (1976),Music for empty rooms,2022-09-23T16:45:00Z,PT3M45S,2445,https://i.ytimg.com/vi/DRSJZlxPvpM/hqdefault.jpg,187,20,"['obscure music', 'vintage', 'obscure records', 'the homecoming', 'vintage obscure music', 'rare records', 'obscure jazz', 'jazz', 'library music', 'rare library', 'lp', 'obscure funk', 'funk', 'loner folk', 'obscure experimental', 'obscure psych', 'ambient', 'samples', 'sample', 'jazz sample', 'andre navarro II', 'andre navarro', 'soul sample', '70s', 'soul', 'free sample', 'beat sample', 'beat samples', 'psych', 'prog', 'trap sample', 'free beat', 'Xerf Xpec', 'XerfXpec', 'digging', 'crate', 'xerf xpec', 'xerfxpec', 'musicforemptyrooms', 'music for empty rooms']",2.44K,187,20,03:45,2022-09-23,18
Cascading Slopes - A Glimpse Of Maine [Electronic/Indie] (2013),Cascading Slopes - A Glimpse Of Maine,2022-09-29,0.76,17.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Cascading Slopes - A Glimpse Of Maine', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/nOzPHwsy_3s?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Cascading Slopes - A Glimpse Of Maine""></iframe>', 'author_name': 'nightcranes', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/nOzPHwsy_3s/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCTHNf6Rq5oA_T0dZ310rzRA'}}",Cascading Slopes,A Glimpse Of Maine,Cascading Slopes,A Glimpse Of Maine,"electronic, indie",youtube,,https://www.youtube.com/watch?v=nOzPHwsy_3s,nOzPHwsy_3s,,,,Cascading Slopes - A Glimpse Of Maine,nightcranes,2020-11-12T12:04:39Z,PT3M7S,187,https://i.ytimg.com/vi/nOzPHwsy_3s/hqdefault.jpg,5,0,"['cascading slopes', 'jacob graham', 'electronic', 'indie', 'indie music']",187,5,0,03:07,2020-11-12,17
"Love and Rockets - Yin and Yang (The Flowerpot Man) [80's UK Alternative Rock] ""But beauty in the hurricane's eye""",Love and Rockets - Yin and Yang (The Flowerpot Man). HD,2022-09-28,0.94,16.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Love and Rockets - Yin and Yang (The Flowerpot Man). HD', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/zwtE8O-LLjI?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Love and Rockets - Yin and Yang (The Flowerpot Man). HD""></iframe>', 'author_name': 'The Arkive', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/zwtE8O-LLjI/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/c/TheArkive'}}",Love and Rockets,Yin and Yang,Love and Rockets,Yin and Yang,80's uk alternative rock,youtube,,https://www.youtube.com/watch?v=zwtE8O-LLjI,zwtE8O-LLjI,,,,Love and Rockets - Yin and Yang (The Flowerpot Man). HD,The Arkive,2013-06-04T09:31:37Z,PT4M23S,338716,https://i.ytimg.com/vi/zwtE8O-LLjI/hqdefault.jpg,4280,249,"['Gothic', 'Bauhaus', 'Bauhaus Band', 'Love and Rockets (group)', 'Bauhaus Musical Group', 'Daniel Ash', 'David J', 'Beggars Banquet', 'Video', 'Beggars Archive', 'Situation 2', 'Kevin Haskins']",339K,4.28K,249,04:23,2013-06-04,16
