r_title,r_media_title,r_post_date,r_upvote_ratio,r_score,r_media_data,r_post_artist,r_post_song,r_media_artist,r_media_song,r_genres,link_source,sp_link,yt_link,yt_video_id,sc_link,sc_embed_link,bc_embed_link,video_title,channel_title,publish_date,vid_duration,view_count,thumbnail_standard,like_count,comment_count,video_tags,view_count_readable,like_count_readable,comment_count_readable,vid_duration_readable,publish_date_readable,r_score_readable
William Shatner - Common People [Britpop Cover],"""Fan"" Star Trek Original Series Clip to ""Common People"" by William Shatner",2022-09-21,0.92,129.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': '""Fan"" Star Trek Original Series Clip to ""Common People"" by William Shatner', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/zI3UfxyIdgs?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""""Fan"" Star Trek Original Series Clip to ""Common People"" by William Shatner""></iframe>', 'author_name': 'LordRicco666', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/zI3UfxyIdgs/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/user/LordRicco666'}}",William Shatner,Common People,,"Fan""  Star Trek Original Series Clip to ""Common People",britpop cover,youtube,,https://www.youtube.com/watch?v=zI3UfxyIdgs,zI3UfxyIdgs,,,,"""Fan"" Star Trek Original Series Clip to ""Common People"" by William Shatner",LordRicco666,2011-06-07T10:18:16Z,PT4M41S,356769,https://i.ytimg.com/vi/zI3UfxyIdgs/hqdefault.jpg,5600,561,"['star', 'trek', 'series', 'shatner', 'common', 'people', 'has', 'been', 'tv', 'williamshatner', 'kirk', 'space', 'science', 'fiction', 'scifi']",357K,5.6K,561,04:41,2011-06-07,129
Denver Mexicans - Denver Mexican Theme [Desert Rock] (1988),Denver Mexicans 1988 LP,2022-09-22,0.92,85.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Denver Mexicans 1988 LP', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/u3nqg9IAxIs?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Denver Mexicans 1988 LP""></iframe>', 'author_name': 'Ryan Fry', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/u3nqg9IAxIs/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/user/filter1987'}}",Denver Mexicans,Denver Mexican Theme,,,desert rock,youtube,,https://www.youtube.com/watch?v=u3nqg9IAxIs,u3nqg9IAxIs,,,,Denver Mexicans 1988 LP,Ryan Fry,2022-05-04T00:02:59Z,PT31M52S,517,https://i.ytimg.com/vi/u3nqg9IAxIs/hqdefault.jpg,24,0,,517,24,0,31:52,2022-05-04,85
INXS - Never Tear Us Apart (Official Music Video) [New Wave],INXS - Never Tear Us Apart (Official Music Video),2022-09-22,0.93,64.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'INXS - Never Tear Us Apart (Official Music Video)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/AIBv2GEnXlc?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""INXS - Never Tear Us Apart (Official Music Video)""></iframe>', 'author_name': 'INXS', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/AIBv2GEnXlc/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/c/inxs'}}",INXS,Never Tear Us Apart,INXS,Never Tear Us Apart,new wave,youtube,,https://www.youtube.com/watch?v=AIBv2GEnXlc,AIBv2GEnXlc,,,,INXS - Never Tear Us Apart (Official Music Video),INXS,2012-12-07T04:40:48Z,PT3M51S,47900741,https://i.ytimg.com/vi/AIBv2GEnXlc/hqdefault.jpg,383463,11875,"['INXS', 'Andrew Farriss', 'Tim Farriss', 'Jon Farriss', 'Garry Gary Beers', 'Kirk Pengilly', 'Michael Hutchence', 'Rock', 'Funk', 'Australia', 'Music', '음악', '록', '노래방', '오스트 레일 리아', '音楽を', 'ミュージック', '音乐', '卡拉OK', 'カラオケ', '音樂澳大利亚', 'オーストラリア', 'ギター', '기타', '吉他', 'inxs kick album', 'inxs never tear us apart', 'never tear us apart', 'never tear us apart inxs', 'inxs never tear us apart video', 'inxs videos', 'inxs never tear us apart euphoria', 'euphoria inxs song', 'euphoria inxs', 'inxs remastered videos']",47.9M,383K,11.9K,03:51,2012-12-07,64
Type O Negative - Unsuccessfully Coping with the Natural Beauty of Infidelity [Goth Metal],Unsuccessfully Coping with the Natural Beauty of Infidelity,2022-09-21,0.89,63.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Unsuccessfully Coping with the Natural Beauty of Infidelity', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/M2CHkq_IQrU?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Unsuccessfully Coping with the Natural Beauty of Infidelity""></iframe>', 'author_name': 'Type O Negative - Topic', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/M2CHkq_IQrU/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCQoU8LdqW0z9M7VqOGTM8_g'}}",Type O Negative,Unsuccessfully Coping with the Natural Beauty of Infidelity,,,goth metal,youtube,,https://www.youtube.com/watch?v=M2CHkq_IQrU,M2CHkq_IQrU,,,,Unsuccessfully Coping with the Natural Beauty of Infidelity,Type O Negative - Topic,2015-10-06T02:53:14Z,PT12M37S,331126,https://i.ytimg.com/vi/M2CHkq_IQrU/hqdefault.jpg,4828,115,"['Type O Negative Slow', 'Deep and Hard Unsuccessfully Coping with the Natural Beauty of Infidelity']",331K,4.83K,115,12:37,2015-10-06,63
Astronoid -- Sedative [Ethereal Progressive Metal] (2022),Astronoid - Sedative (Official Audio),2022-09-21,0.85,53.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Astronoid - Sedative (Official Audio)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/HA8fFc42TJQ?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Astronoid - Sedative (Official Audio)""></iframe>', 'author_name': '3DOT Recordings', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/HA8fFc42TJQ/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/c/3DOTRecordings'}}",Astronoid,Sedative,Astronoid,Sedative,ethereal progressive metal,youtube,,https://www.youtube.com/watch?v=HA8fFc42TJQ,HA8fFc42TJQ,,,,Astronoid - Sedative (Official Audio),3DOT Recordings,2022-06-03T04:00:07Z,PT4M35S,2480,https://i.ytimg.com/vi/HA8fFc42TJQ/hqdefault.jpg,56,6,,2.48K,56,6,04:35,2022-06-03,53
Helen Keller Plaid - I'd Scream [Punk] (1991),Best of Helen Keller Plaid 1988-96,2022-09-20,0.85,52.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Best of Helen Keller Plaid 1988-96', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/zjo-wGlyDj8?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Best of Helen Keller Plaid 1988-96""></iframe>', 'author_name': 'Ryan Fry', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/zjo-wGlyDj8/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/user/filter1987'}}",Helen Keller Plaid,Id Scream,Best of Helen Keller Plaid 1988,96,punk,youtube,,https://www.youtube.com/watch?v=zjo-wGlyDj8,zjo-wGlyDj8,,,,Best of Helen Keller Plaid 1988-96,Ryan Fry,2022-07-11T19:49:10Z,PT47M15S,403,https://i.ytimg.com/vi/zjo-wGlyDj8/hqdefault.jpg,7,0,,403,7,0,47:15,2022-07-11,52
Mhayratena - Toni Hanna [Lebanese Arabic] (1984),Mhayratena,2022-09-20,0.83,43.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Mhayratena', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/ORCRhvPop_g?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Mhayratena""></iframe>', 'author_name': 'Tony Hanna - Topic', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/ORCRhvPop_g/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCMB9sOoDJPRgvnZDdrsxDMA'}}",Mhayratena,Toni Hanna,,,lebanese arabic,youtube,,https://www.youtube.com/watch?v=ORCRhvPop_g,ORCRhvPop_g,,,,Mhayratena,Tony Hanna - Topic,2022-02-15T21:10:23Z,PT2M58S,1937,https://i.ytimg.com/vi/ORCRhvPop_g/hqdefault.jpg,63,0,"['Tony Hanna', 'Raja Zaher', 'Khaled Zaher', 'Mhayratena']",1.94K,63,0,02:58,2022-02-15,43
Santigold - The Keepers [Indie Pop] (2012),Santigold - The Keepers (Official Music Video),2022-09-23,0.81,41.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Santigold - The Keepers (Official Music Video)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/SZoHSce004M?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Santigold - The Keepers (Official Music Video)""></iframe>', 'author_name': 'Santigold', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/SZoHSce004M/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/c/Santigold'}}",Santigold,The Keepers,Santigold,The Keepers,indie pop,youtube,,https://www.youtube.com/watch?v=SZoHSce004M,SZoHSce004M,,,,Santigold - The Keepers (Official Music Video),Santigold,2012-07-10T14:47:38Z,PT3M44S,3101826,https://i.ytimg.com/vi/SZoHSce004M/hqdefault.jpg,19760,1363,"['santigold', 'santogold', 'disparate', 'youth', 'lyrics', 'music', 'video', 'official', 'master', 'of', 'my', 'make-believe', 'make', 'believe', 'roc', 'nation', 'atlantic', 'records', 'indie', 'alternative', 'electronic', 'soul', 'the', 'keepers']",3.1M,19.8K,1.36K,03:44,2012-07-10,41
Victor Wooten - Pretty Little Lady Groove [Funk],Victor Wooten - Pretty Little Lady Groove,2022-09-23,0.89,39.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Victor Wooten - Pretty Little Lady Groove', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/CxEWl3RRdQU?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Victor Wooten - Pretty Little Lady Groove""></iframe>', 'author_name': 'r3rueda', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/CxEWl3RRdQU/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/user/r3rueda'}}",Victor Wooten,Pretty Little Lady Groove,Victor Wooten,Pretty Little Lady Groove,funk,youtube,,https://www.youtube.com/watch?v=CxEWl3RRdQU,CxEWl3RRdQU,,,,Victor Wooten - Pretty Little Lady Groove,r3rueda,2010-09-04T02:07:06Z,PT5M34S,333309,https://i.ytimg.com/vi/CxEWl3RRdQU/hqdefault.jpg,3499,145,"['Pretty', 'Little', 'Lady', 'Groove']",333K,3.5K,145,05:34,2010-09-04,39
Prisoner - Trees [downtempo/ chill guitar jams] (2018),Prisoner - Trees (Full album)  - Sleep or study  [ Chill instrumental] Frusciante inspired,2022-09-19,0.92,38.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Prisoner - Trees (Full album)  - Sleep or study  [ Chill instrumental] Frusciante inspired', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/Xf1gMqImSqk?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Prisoner - Trees (Full album)  - Sleep or study  [ Chill instrumental] Frusciante inspired""></iframe>', 'author_name': 'Prisoner42', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/Xf1gMqImSqk/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/c/Prisoner'}}",Prisoner,Trees,Prisoner,Trees,"downtempo, chill guitar jams",youtube,,https://www.youtube.com/watch?v=Xf1gMqImSqk,Xf1gMqImSqk,,,,Prisoner - Trees (Full album)  - Sleep or study  [ Chill instrumental] Frusciante inspired,Prisoner42,2018-08-07T20:12:33Z,PT22M56S,6911,https://i.ytimg.com/vi/Xf1gMqImSqk/hqdefault.jpg,296,41,"['chill study', 'chill study playlist', 'chill study vibes', 'chill study music playlist', 'chill relax', 'chill relaxing songs', 'chill relaxing music live', 'chill relax music', 'meditation music', 'meditation music fo']",6.91K,296,41,22:56,2018-08-07,38
Orchestral Manoeuvres In The Dark - Enola Gay [SynthPop],Orchestral Manoeuvres In The Dark - Enola Gay (Official Music Video),2022-09-23,0.83,27.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Orchestral Manoeuvres In The Dark - Enola Gay (Official Music Video)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/d5XJ2GiR6Bo?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Orchestral Manoeuvres In The Dark - Enola Gay (Official Music Video)""></iframe>', 'author_name': 'OMDVEVO', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/d5XJ2GiR6Bo/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/user/OMDVEVO'}}",Orchestral Manoeuvres In The Dark,Enola Gay,Orchestral Manoeuvres In The Dark,Enola Gay,synthpop,youtube,,https://www.youtube.com/watch?v=d5XJ2GiR6Bo,d5XJ2GiR6Bo,,,,Orchestral Manoeuvres In The Dark - Enola Gay (Official Music Video),OMDVEVO,2010-09-20T21:26:25Z,PT3M25S,46657633,https://i.ytimg.com/vi/d5XJ2GiR6Bo/hqdefault.jpg,270559,9697,"['OMD', 'OMD ENOLA GAY', 'ENOLA GAY', 'ENOLA GAY OMD', 'ENOLA GAY official music video', 'ENOLA GAY remastered video', 'OMD remastered', 'OMD remastered videos', '#remastered', 'hd music videos', 'remastered music videos', '80’S', '80’S HITS', 'ORCHESTRAL MANOEUVRES IN THE DARK', 'ORCHESTRAL MANOEUVRES IN THE DARK ENOLA GAY', 'ENOLA GAY ORCHESTRAL MANOEUVRES IN THE DARK']",46.7M,271K,9.7K,03:25,2010-09-20,27
Anthrax - Only [metal/rock],Anthrax - Only (Official Video),2022-09-23,0.81,26.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Anthrax - Only (Official Video)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/ZWSPItDCOkI?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Anthrax - Only (Official Video)""></iframe>', 'author_name': 'Anthrax', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/ZWSPItDCOkI/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/c/AnthraxNFYT'}}",Anthrax,Only,Anthrax,Only,"metal, rock",youtube,,https://www.youtube.com/watch?v=ZWSPItDCOkI,ZWSPItDCOkI,,,,Anthrax - Only (Official Video),Anthrax,2016-05-26T02:41:43Z,PT5M2S,3332145,https://i.ytimg.com/vi/ZWSPItDCOkI/hqdefault.jpg,37611,3312,"['anthrax', 'metal', 'scottian', 'charliebenante', 'metallica', 'slayer', 'megadeth', 'overkill', 'testament', 'guitar', 'heavymetal', 'thrashmetal', 'johnbush']",3.33M,37.6K,3.31K,05:02,2016-05-26,26
Witch Piss - Hand of Glory [Punk] (2022),Witch Piss - Hand of Glory,2022-09-18,0.73,24.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Witch Piss - Hand of Glory', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/Njjsi4SFXHQ?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Witch Piss - Hand of Glory""></iframe>', 'author_name': 'WITCH PISS', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/Njjsi4SFXHQ/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCSADNOmuSbwrDIUP0MhFtxA'}}",Witch Piss,Hand of Glory,Witch Piss,Hand of Glory,punk,youtube,,https://www.youtube.com/watch?v=Njjsi4SFXHQ,Njjsi4SFXHQ,,,,Witch Piss - Hand of Glory,WITCH PISS,2022-09-18T19:21:13Z,PT1M28S,278,https://i.ytimg.com/vi/Njjsi4SFXHQ/hqdefault.jpg,9,0,,278,9,0,01:28,2022-09-18,24
Rezurex - Vampire Kiss [Psychobilly] (2014),Vampire Kiss,2022-09-21,0.81,23.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Vampire Kiss', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/e819TKXGX34?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Vampire Kiss""></iframe>', 'author_name': 'Rezurex - Topic', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/e819TKXGX34/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCgXGPyF1uifKlE39e1WtQBQ'}}",Rezurex,Vampire Kiss,,,psychobilly,youtube,,https://www.youtube.com/watch?v=e819TKXGX34,e819TKXGX34,,,,Vampire Kiss,Rezurex - Topic,2018-01-27T08:03:41Z,PT3M23S,6007,https://i.ytimg.com/vi/e819TKXGX34/hqdefault.jpg,84,0,"['Rezurex', 'Dance', 'of', 'the', 'Dead', 'Vampire', 'Kiss']",6.01K,84,0,03:23,2018-01-27,23
"Slayer - 213 [thrash metal, USA] (1994)",213,2022-09-22,0.77,22.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': '213', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/IE7XE38ryMM?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""213""></iframe>', 'author_name': 'Slayer - Topic', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/IE7XE38ryMM/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UC9S7S6SFgBenThCZC6qbMoQ'}}",Slayer,213,,,"thrash metal, usa",youtube,,https://www.youtube.com/watch?v=IE7XE38ryMM,IE7XE38ryMM,,,,213,Slayer - Topic,2018-07-31T11:58:04Z,PT4M53S,186139,https://i.ytimg.com/vi/IE7XE38ryMM/hqdefault.jpg,2481,47,"['Slayer', 'スレイヤー', 'Divine Intervention', '213', '２１３']",186K,2.48K,47,04:53,2018-07-31,22
Victor Cerullo -- Wenee [futurepop] (2021),Wenee,2022-09-22,0.88,21.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Wenee', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/BmwyJoyqff0?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Wenee""></iframe>', 'author_name': 'Victor Cerullo - Topic', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/BmwyJoyqff0/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCGXklVkcPQX2JHOruhQ2yTg'}}",Victor Cerullo,Wenee,,,futurepop,youtube,,https://www.youtube.com/watch?v=BmwyJoyqff0,BmwyJoyqff0,,,,Wenee,Victor Cerullo - Topic,2021-11-11T10:02:08Z,PT1M7S,422,https://i.ytimg.com/vi/BmwyJoyqff0/hqdefault.jpg,7,0,"['Victor Cerullo', 'Wenee']",422,7,0,01:07,2021-11-11,21
Adam and the Ants - Antmusic [Alternative/New Wave],Adam & The Ants - Antmusic,2022-09-22,0.8,17.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Adam & The Ants - Antmusic', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/Rm9drIwmmU4?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Adam & The Ants - Antmusic""></iframe>', 'author_name': 'AdamAntVEVO', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/Rm9drIwmmU4/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/user/AdamAntVEVO'}}",Adam and the Ants,Antmusic,Adam & The Ants,Antmusic,"alternative, new wave",youtube,,https://www.youtube.com/watch?v=Rm9drIwmmU4,Rm9drIwmmU4,,,,Adam & The Ants - Antmusic,AdamAntVEVO,2013-08-13T06:16:03Z,PT3M35S,4058587,https://i.ytimg.com/vi/Rm9drIwmmU4/hqdefault.jpg,25235,1932,"['Adam Ant Music', 'Goody Two Shoes', 'Adam and the Ants live', 'Adam and the Ants', 'Ants', 'acoustic', 'Adam Ant', 'Top of the Pops', 'music', 'Adam Ant live', 'Ant Music', 'Adam and the Ants lyrics', 'vevo', 'Prince Charming', 'official', 'download', 'Kings of the Wild Frontier', 'Dog Eat Dog', 'remix', 'lyrics', 'official video', 'cover', 'Adam', 'Adam Ant lyrics', 'antmusic', 'Beat My Guest', 'Sony', 'Stand and Deliver', 'music video', 'single', 'album', 'full album', 'live', 'and', 'the']",4.06M,25.2K,1.93K,03:35,2013-08-13,17
The Wonder Years - You’re the Reason I Don’t Want the World to End [Pop Punk],You’re the Reason I Don’t Want the World to End,2022-09-23,0.8,16.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'You’re the Reason I Don’t Want the World to End', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/1fuP2hQuX0s?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""You’re the Reason I Don’t Want the World to End""></iframe>', 'author_name': 'The Wonder Years - Topic', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/1fuP2hQuX0s/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCR507zHDnkS8AGze8ypZpow'}}",The Wonder Years,You’re the Reason I Don’t Want the World to End,,,pop punk,youtube,,https://www.youtube.com/watch?v=1fuP2hQuX0s,1fuP2hQuX0s,,,,You’re the Reason I Don’t Want the World to End,The Wonder Years - Topic,2022-06-22T10:09:27Z,PT4M38S,680,https://i.ytimg.com/vi/1fuP2hQuX0s/hqdefault.jpg,38,0,"['The Wonder Years', 'The Hum Goes on Forever', 'You’re the Reason I Don’t Want the World to End']",680,38,0,04:38,2022-06-22,16
Material - Memories [no wave] (1982),Memories,2022-09-22,0.81,16.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Memories', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/tbk3LKlnKKg?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Memories""></iframe>', 'author_name': 'Material - Topic', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/tbk3LKlnKKg/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCWXd1SuzoFtaxGPDdp_9VIg'}}",Material,Memories,,,no wave,youtube,,https://www.youtube.com/watch?v=tbk3LKlnKKg,tbk3LKlnKKg,,,,Memories,Material - Topic,2015-06-05T15:02:20Z,PT4M2S,2777,https://i.ytimg.com/vi/tbk3LKlnKKg/hqdefault.jpg,62,0,"['Material', 'feat.', 'Whitney', 'Houston', 'One', 'Down', 'Memories']",2.78K,62,0,04:02,2015-06-05,16
