r_title,r_media_title,r_post_date,r_upvote_ratio,r_score,r_media_data,r_post_artist,r_post_song,r_media_artist,r_media_song,r_genres,link_source,sp_link,yt_link,yt_video_id,sc_link,sc_embed_link,bc_embed_link,video_title,channel_title,publish_date,vid_duration,view_count,thumbnail_standard,like_count,comment_count,video_tags,view_count_readable,like_count_readable,comment_count_readable,vid_duration_readable,publish_date_readable,r_score_readable
"Crippled Black Phoenix - I'm OK, Just Not Alright [Post-rock / Ambient Rock / Prog] (2022)","Crippled Black Phoenix - I'm OK, Just Not Alright",2022-09-14,0.83,23.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': ""Crippled Black Phoenix - I'm OK, Just Not Alright"", 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/1CjrMLgO90g?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Crippled Black Phoenix - I\'m OK, Just Not Alright""></iframe>', 'author_name': 'postrock.instrumental', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/1CjrMLgO90g/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/c/postrockinstrumental'}}",Crippled Black Phoenix,"Im OK, Just Not Alright",Crippled Black Phoenix,"I'm OK, Just Not Alright","post-rock, ambient rock, prog",youtube,,https://www.youtube.com/watch?v=1CjrMLgO90g,1CjrMLgO90g,,,,"Crippled Black Phoenix - I'm OK, Just Not Alright",postrock.instrumental,2022-09-14T20:52:01Z,PT10M6S,909,https://i.ytimg.com/vi/1CjrMLgO90g/hqdefault.jpg,52,6,"['crippled black phoenix', 'Banefyre', ""crippled black phoenix I'm ok"", ""I'm ok just not alright"", 'ambient post rock', 'post rock', 'post-rock', 'postrock', 'new post rock', 'post rock 2022', 'sad post rock', 'atmospheric post rock', 'sad prog', 'progressive post rock']",909,52,6,10:06,2022-09-14,23
King Crimson - Elephant Talk [Progressive Rock],Elephant Talk,2022-09-18,0.84,23.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Elephant Talk', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/K379YM10Ae4?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Elephant Talk""></iframe>', 'author_name': 'King Crimson - Topic', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/K379YM10Ae4/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCXRfLRK3qq6aMo33p-UK7xw'}}",King Crimson,Elephant Talk,,,progressive rock,youtube,,https://www.youtube.com/watch?v=K379YM10Ae4,K379YM10Ae4,,,,Elephant Talk,King Crimson - Topic,2019-09-12T10:57:48Z,PT4M45S,55573,https://i.ytimg.com/vi/K379YM10Ae4/hqdefault.jpg,913,55,"['King Crimson', 'The Condensed 21st Century Guide To King Crimson (1969 - 2003)', 'Elephant Talk']",55.6K,913,55,04:45,2019-09-12,23
King Missile - Detachable Penis [Alternative Rock] (1992),King Missile Detachable Peni,2022-09-17,0.85,22.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'King Missile Detachable Peni', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/PE7r7cjJ8ZA?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""King Missile Detachable Peni""></iframe>', 'author_name': 'zoso1166', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/PE7r7cjJ8ZA/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/user/zoso1166'}}",King Missile,Detachable Penis,,,alternative rock,youtube,,https://www.youtube.com/watch?v=PE7r7cjJ8ZA,PE7r7cjJ8ZA,,,,King Missile Detachable Peni,zoso1166,2009-08-01T20:17:26Z,PT3M10S,19099,https://i.ytimg.com/vi/PE7r7cjJ8ZA/hqdefault.jpg,276,17,"['King', 'Missile', 'Detachable', 'Penis', '92070']",19.1K,276,17,03:10,2009-08-01,22
King Crimson - Indiscipline [progressive Rock],Indiscipline,2022-09-18,0.84,19.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Indiscipline', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/dc6huqPzerY?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Indiscipline""></iframe>', 'author_name': 'King Crimson - Topic', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/dc6huqPzerY/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCXRfLRK3qq6aMo33p-UK7xw'}}",King Crimson,Indiscipline,,,progressive rock,youtube,,https://www.youtube.com/watch?v=dc6huqPzerY,dc6huqPzerY,,,,Indiscipline,King Crimson - Topic,2020-04-01T22:03:35Z,PT4M33S,256469,https://i.ytimg.com/vi/dc6huqPzerY/hqdefault.jpg,3704,227,"['King Crimson', 'Discipline', 'Indiscipline']",256K,3.7K,227,04:33,2020-04-01,19
KOYO - Moriches [Emo/Melodic Hardcore] (2021),KOYO - Moriches (Official Music Video),2022-09-18,0.73,18.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'KOYO - Moriches (Official Music Video)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/ioe1mGaikfI?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""KOYO - Moriches (Official Music Video)""></iframe>', 'author_name': 'Koyo LIHC', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/ioe1mGaikfI/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCsyi2GoBjLNo1aiyCv7320A'}}",KOYO,Moriches,KOYO,Moriches,"emo, melodic hardcore",youtube,,https://www.youtube.com/watch?v=ioe1mGaikfI,ioe1mGaikfI,,,,KOYO - Moriches (Official Music Video),Koyo LIHC,2021-06-29T14:57:53Z,PT2M41S,67389,https://i.ytimg.com/vi/ioe1mGaikfI/hqdefault.jpg,1786,179,,67.4K,1.79K,179,02:41,2021-06-29,18
A People Person - Shadows on the Wall [Alternative/Indie rock] (2020),A People Person - Shadows on the Wall (Official Music Video),2022-09-17,0.84,17.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'A People Person - Shadows on the Wall (Official Music Video)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/Cf2h5F_Xy2Q?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""A People Person - Shadows on the Wall (Official Music Video)""></iframe>', 'author_name': 'Sydney Amanuel', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/Cf2h5F_Xy2Q/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/c/SydneyAmanuel'}}",A People Person,Shadows on the Wall,A People Person,Shadows on the Wall,"alternative, indie rock",youtube,,https://www.youtube.com/watch?v=Cf2h5F_Xy2Q,Cf2h5F_Xy2Q,,,,A People Person - Shadows on the Wall (Official Music Video),Sydney Amanuel,2020-12-04T17:18:56Z,PT3M10S,9590,https://i.ytimg.com/vi/Cf2h5F_Xy2Q/hqdefault.jpg,847,109,,9.59K,847,109,03:10,2020-12-04,17
"鳴瀬喜博 Yoshihiro Naruse - So Long [Fusion, Funk] (1983)","鳴瀬喜博 Yoshihiro Naruse - So Long [Japan] Fusion, Funk (1983)",2022-09-17,0.82,17.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': '鳴瀬喜博 Yoshihiro Naruse - So Long [Japan] Fusion, Funk (1983)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/b_v3YOdArAQ?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""鳴瀬喜博 Yoshihiro Naruse - So Long [Japan] Fusion, Funk (1983)""></iframe>', 'author_name': 'Music for empty rooms', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/b_v3YOdArAQ/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/c/Musicforemptyrooms'}}",鳴瀬喜博 Yoshihiro Naruse,So Long,鳴瀬喜博 Yoshihiro Naruse,So Long,"fusion, funk",youtube,,https://www.youtube.com/watch?v=b_v3YOdArAQ,b_v3YOdArAQ,,,,"鳴瀬喜博 Yoshihiro Naruse - So Long [Japan] Fusion, Funk (1983)",Music for empty rooms,2022-09-12T16:00:19Z,PT4M20S,2500,https://i.ytimg.com/vi/b_v3YOdArAQ/hqdefault.jpg,192,6,"['obscure music', 'vintage', 'obscure records', 'the homecoming', 'vintage obscure music', 'rare records', 'obscure jazz', 'jazz', 'library music', 'rare library', 'lp', 'obscure funk', 'funk', 'loner folk', 'obscure experimental', 'obscure psych', 'ambient', 'samples', 'sample', 'jazz sample', 'andre navarro II', 'andre navarro', 'soul sample', '70s', 'soul', 'free sample', 'beat sample', 'beat samples', 'psych', 'prog', 'trap sample', 'free beat', 'Xerf Xpec', 'XerfXpec', 'digging', 'crate', 'xerf xpec', 'xerfxpec', 'musicforemptyrooms', 'music for empty rooms']",2.5K,192,6,04:20,2022-09-12,17
Chris Cornell - Nothing Compares to You ft. Toni Cornell [Minimal/Tribute] (2022),Chris Cornell - Nothing Compares to You ft. Toni Cornell (Conscious Entity Remix),2022-09-17,0.77,15.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Chris Cornell - Nothing Compares to You ft. Toni Cornell (Conscious Entity Remix)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/wYVH7K39HdU?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Chris Cornell - Nothing Compares to You ft. Toni Cornell (Conscious Entity Remix)""></iframe>', 'author_name': 'Conscious Entity Sound', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/wYVH7K39HdU/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/c/ConsciousEntitySound'}}",Chris Cornell,Nothing Compares to You ft. Toni Cornell,Chris Cornell,Nothing Compares to You ft. Toni Cornell,"minimal, tribute",youtube,,https://www.youtube.com/watch?v=wYVH7K39HdU,wYVH7K39HdU,,,,Chris Cornell - Nothing Compares to You ft. Toni Cornell (Conscious Entity Remix),Conscious Entity Sound,2022-09-13T07:20:42Z,PT4M42S,208,https://i.ytimg.com/vi/wYVH7K39HdU/hqdefault.jpg,7,1,"['Chris Cornell', 'Toni Cornell', 'Sinéad O’Connor', 'Nothing Compares to You', 'Remix', 'New', '2022']",208,7,1,04:42,2022-09-13,15
Tequila Maison - Un Día [Folk/Bluegrass] (2022),Tequila Maison - Un Día,2022-09-15,0.75,14.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Tequila Maison - Un Día', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/0l2VjugIrC8?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Tequila Maison - Un Día""></iframe>', 'author_name': 'Tequila Maison', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/0l2VjugIrC8/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCSoaxnEC5dkiq3P6F-TFHDQ'}}",Tequila Maison,Un Día,Tequila Maison,Un Día,"folk, bluegrass",youtube,,https://www.youtube.com/watch?v=0l2VjugIrC8,0l2VjugIrC8,,,,Tequila Maison - Un Día,Tequila Maison,2022-07-24T02:33:06Z,PT2M34S,528,https://i.ytimg.com/vi/0l2VjugIrC8/hqdefault.jpg,4,1,,528,4,1,02:34,2022-07-24,14
Matchbox Twenty - Bent [Alternative Rock],Matchbox Twenty - Bent (Official Video),2022-09-17,0.79,13.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Matchbox Twenty - Bent (Official Video)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/969RAKkYESU?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Matchbox Twenty - Bent (Official Video)""></iframe>', 'author_name': 'Matchbox Twenty', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/969RAKkYESU/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/c/MatchboxTwenty'}}",Matchbox Twenty,Bent,Matchbox Twenty,Bent,alternative rock,youtube,,https://www.youtube.com/watch?v=969RAKkYESU,969RAKkYESU,,,,Matchbox Twenty - Bent (Official Video),Matchbox Twenty,2009-10-27T01:26:22Z,PT4M8S,19763528,https://i.ytimg.com/vi/969RAKkYESU/hqdefault.jpg,88337,3418,"['Matchbox Twenty', 'Bent', 'Matchbox', 'Twenty', 'exile on mainstream', 'official video', 'music video', 'atlantic records', 'atlantic', 'bent official video', 'matchbox twenty bent', 'matchbox 20', 'matchbox 20 bent', 'bent matchbox twenty', 'bent matchbox 20', 'warner music', 'rock', 'alternative rock', 'bent - matchbox 20', 'bent - matchbox twenty', 'matchbox twenty - bent', 'matchbox 20 - bent', 'matchbox 20 bent video', 'matchbox 20 music video', 'matchbox twenty music video', 'exile on mainstream matchbox 20']",19.8M,88.3K,3.42K,04:08,2009-10-27,13
Nils Frahm - Says [Electronic/Ambient/Live Music] (2013),Nils Frahm - Says (Official Music Video),2022-09-17,0.85,13.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Nils Frahm - Says (Official Music Video)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/dIwwjy4slI8?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Nils Frahm - Says (Official Music Video)""></iframe>', 'author_name': 'Erased Tapes', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/dIwwjy4slI8/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/c/ErasedTapesRecords'}}",Nils Frahm,Says,Nils Frahm,Says,"electronic, ambient, live music",youtube,,https://www.youtube.com/watch?v=dIwwjy4slI8,dIwwjy4slI8,,,,Nils Frahm - Says (Official Music Video),Erased Tapes,2014-01-13T03:37:44Z,PT8M20S,6410292,https://i.ytimg.com/vi/dIwwjy4slI8/hqdefault.jpg,62735,1760,"['Nils Frahm (Musical Artist)', 'Spaces', 'Says', 'Erased Tapes Records (Record Label)', 'Romain Assénat', 'Ana Silva', 'video feedback', 'video larsen', 'improvisation', 'live']",6.41M,62.7K,1.76K,08:20,2014-01-13,13
VIOLENT REACTION - Leave Me Out [British Punk] (2015),VIOLENT REACTION - Leave Me Out,2022-09-15,0.85,13.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'VIOLENT REACTION - Leave Me Out', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/SYvMo1g2gY0?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""VIOLENT REACTION - Leave Me Out""></iframe>', 'author_name': 'No Punks In K-Town', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/SYvMo1g2gY0/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/c/NoPunksInKTown'}}",VIOLENT REACTION,Leave Me Out,VIOLENT REACTION,Leave Me Out,british punk,youtube,,https://www.youtube.com/watch?v=SYvMo1g2gY0,SYvMo1g2gY0,,,,VIOLENT REACTION - Leave Me Out,No Punks In K-Town,2015-02-10T18:20:15Z,PT1M5S,4787,https://i.ytimg.com/vi/SYvMo1g2gY0/hqdefault.jpg,50,4,"['hardcore', 'punk']",4.79K,50,4,01:05,2015-02-10,13
Colored Sky - Discovery [Nuevo Flamenco] (2021),Discovery - Colored Sky,2022-09-16,0.81,12.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Discovery - Colored Sky', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/5yg2bM5z940?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Discovery - Colored Sky""></iframe>', 'author_name': 'Red Crows Music', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/5yg2bM5z940/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UC-x7497dOf39MkAQM1IVR1g'}}",Colored Sky,Discovery,Discovery,Colored Sky,nuevo flamenco,youtube,,https://www.youtube.com/watch?v=5yg2bM5z940,5yg2bM5z940,,,,Discovery - Colored Sky,Red Crows Music,2021-12-08T07:00:02Z,PT3M40S,93,https://i.ytimg.com/vi/5yg2bM5z940/hqdefault.jpg,5,0,,93,5,0,03:40,2021-12-08,12
Youlou Mabiala - Moto Atikali Sima Mwasi Na Ligorodo [Afrobeat/Rumba] (1983),Youlou Mabiala and L’Ochestre Kamikaze Loningisa | Moto Atikali Sima Mwasi Na Ligorodo (Congo 1983),2022-09-17,0.93,11.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Youlou Mabiala and L’Ochestre Kamikaze Loningisa | Moto Atikali Sima Mwasi Na Ligorodo (Congo 1983)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/hIJgXrnoz4E?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Youlou Mabiala and L’Ochestre Kamikaze Loningisa | Moto Atikali Sima Mwasi Na Ligorodo (Congo 1983)""></iframe>', 'author_name': 'Rare African Vinyl', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/hIJgXrnoz4E/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCw245n_qLr13SdeuJqT8SVg'}}",Youlou Mabiala,Moto Atikali Sima Mwasi Na Ligorodo,Youlou Mabiala and L’Ochestre Kamikaze Loningisa,Moto Atikali Sima Mwasi Na Ligorodo,"afrobeat, rumba",youtube,,https://www.youtube.com/watch?v=hIJgXrnoz4E,hIJgXrnoz4E,,,,Youlou Mabiala and L’Ochestre Kamikaze Loningisa | Moto Atikali Sima Mwasi Na Ligorodo (Congo 1983),Rare African Vinyl,2022-09-12T02:52:52Z,PT38M27S,184,https://i.ytimg.com/vi/hIJgXrnoz4E/hqdefault.jpg,3,0,,184,3,0,38:27,2022-09-12,11
Memphis Minnie - When the Levee Breaks [Blues],When The Levee Breaks,2022-09-17,0.8,11.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'When The Levee Breaks', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/WSlt8-fmvas?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""When The Levee Breaks""></iframe>', 'author_name': 'Memphis Minnie & Kansas Joe - Topic', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/WSlt8-fmvas/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCUCyq9Bi46NYepBZg_TgPSw'}}",Memphis Minnie,When the Levee Breaks,,,blues,youtube,,https://www.youtube.com/watch?v=WSlt8-fmvas,WSlt8-fmvas,,,,When The Levee Breaks,Memphis Minnie & Kansas Joe - Topic,2014-09-02T08:00:47Z,PT3M9S,92239,https://i.ytimg.com/vi/WSlt8-fmvas/hqdefault.jpg,1113,6,"['Memphis Minnie & Kansas Joe', '蔓菲斯蜜妮', 'Queen Of The Blues', 'When The Levee Breaks']",92.2K,1.11K,6,03:09,2014-09-02,11
Impalers - Nazi Burning Man [Texan Punk] (2017),Impalers - Nazi Burning Man,2022-09-15,0.67,10.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Impalers - Nazi Burning Man', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/0cmkNBCY1Lo?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Impalers - Nazi Burning Man""></iframe>', 'author_name': 'Daniel Amaral', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/0cmkNBCY1Lo/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/user/dmamaral'}}",Impalers,Nazi Burning Man,Impalers,Nazi Burning Man,texan punk,youtube,,https://www.youtube.com/watch?v=0cmkNBCY1Lo,0cmkNBCY1Lo,,,,Impalers - Nazi Burning Man,Daniel Amaral,2017-08-12T13:13:25Z,PT1M15S,2963,https://i.ytimg.com/vi/0cmkNBCY1Lo/hqdefault.jpg,82,2,,2.96K,82,2,01:15,2017-08-12,10
Hot Jazz Band of Hungary -- Tiger Rag [Hot Jazz] (2000),"• TIGER RAG • Hot Jazz Band, Hungary",2022-09-16,0.79,10.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': '• TIGER RAG • Hot Jazz Band, Hungary', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/3NdtePQdFaQ?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""• TIGER RAG • Hot Jazz Band, Hungary""></iframe>', 'author_name': 'Violin Piano', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/3NdtePQdFaQ/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/user/likemyviolin'}}",Hot Jazz Band of Hungary,Tiger Rag,,,hot jazz,youtube,,https://www.youtube.com/watch?v=3NdtePQdFaQ,3NdtePQdFaQ,,,,"• TIGER RAG • Hot Jazz Band, Hungary",Violin Piano,2015-08-13T16:57:37Z,PT4M4S,1861,https://i.ytimg.com/vi/3NdtePQdFaQ/hqdefault.jpg,23,0,"['hot jazz band', 'hungary', 'budapest', 'denes dosztan', 'dosztán', 'Ragtime (Musical Genre)', 'Dixieland (Musical Genre)', 'Jazz (Musical Genre)', 'Blues', 'Musical Ensemble (Musical Performance Role)']",1.86K,23,0,04:04,2015-08-13,10
Bumpin Uglies -- No Love (feat Little Stranger) [reggae] (2022),Bumpin Uglies - No Love with Little Stranger (Official Audio),2022-09-16,0.81,9.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Bumpin Uglies - No Love with Little Stranger (Official Audio)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/aqoOmGzoB0Y?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Bumpin Uglies - No Love with Little Stranger (Official Audio)""></iframe>', 'author_name': 'Bumpin Uglies', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/aqoOmGzoB0Y/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/c/BumpinUglies'}}",Bumpin Uglies,No Love,Bumpin Uglies,No Love with Little Stranger,reggae,youtube,,https://www.youtube.com/watch?v=aqoOmGzoB0Y,aqoOmGzoB0Y,,,,Bumpin Uglies - No Love with Little Stranger (Official Audio),Bumpin Uglies,2022-07-29T04:00:10Z,PT3M54S,12002,https://i.ytimg.com/vi/aqoOmGzoB0Y/hqdefault.jpg,630,51,"['bumpin uglies', 'bad decisions bumpin uglies', 'bumping uglies', 'bumpin uglies bad desicions', 'morning after bumpin uglies', 'hallucinations bumpin uglies', 'island time bumpin uglies', 'bumpin uglies hallucinations', 'island time', 'white boy reggae bumpin uglies', 'bumpin uglies little stranger', 'little stranger', 'little stranger bumpin uglies', 'bumping uglies little stranger', 'no love', 'bumpin uglies no love', 'no love bumpin uglies', 'bumpin uglies no love little stranger', 'mid-atlantic dub']",12K,630,51,03:54,2022-07-29,9
